customer_id,recency,frequency,monetary,R_score,F_score,M_score,segment
14292,7,16,9226.25,5,5,5,Champions
14293,2,9,2903.01,5,5,5,Champions
14294,406,1,375.34,2,1,2,Lost
14295,39,4,2352.91,4,3,4,Big Spenders
14296,420,2,456.4,1,2,2,At Risk
14297,17,4,1305.33,5,3,4,Big Spenders
14298,7,82,91194.49,5,5,5,Champions
14299,7,27,14070.25,5,5,5,Champions
14300,18,1,43.2,5,1,1,Potential Loyalists
14301,116,4,1992.18,3,3,4,Big Spenders
14302,430,3,742.9,1,3,3,At Risk
14303,406,2,277.94,2,2,1,At Risk
14304,222,3,1725.01,2,3,4,At Risk
14305,70,3,1858.96,3,3,4,Big Spenders
14306,50,6,3151.4,4,4,5,Champions
14307,88,10,4287.92,3,5,5,Big Spenders
14309,7,11,3780.81,5,5,5,Champions
14310,432,1,492.1,1,1,2,Lost
14311,242,2,516.45,2,2,2,At Risk
14312,46,11,3090.29,4,5,5,Champions
14314,106,2,229.8,3,2,1,Potential Loyalists
14315,44,8,3197.82,4,4,5,Champions
14316,421,5,1370.34,1,4,4,At Risk
14317,64,1,508.58,3,1,2,Potential Loyalists
14318,459,1,158.02,1,1,1,Lost
14319,423,1,494.85,1,1,2,Lost
14320,206,5,1346.75,2,4,4,At Risk
14321,10,7,2218.06,5,4,4,Champions
14322,428,4,474.1,1,3,2,At Risk
14323,114,2,605.06,3,2,3,Potential Loyalists
14324,409,2,701.61,1,2,3,At Risk
14325,569,1,245.48,1,1,1,Lost
14326,241,3,940.98,2,3,3,At Risk
14327,162,6,1894.93,3,4,4,Big Spenders
14329,16,15,9887.62,5,5,5,Champions
14330,623,1,200.63,1,1,1,Lost
14331,123,2,462.66,3,2,2,Potential Loyalists
14332,22,5,1917.41,4,4,4,Champions
14333,67,1,415.2,3,1,2,Potential Loyalists
14334,16,12,4318.48,5,5,5,Champions
14335,15,2,454.86,5,2,2,Potential Loyalists
14336,16,4,1614.91,5,3,4,Big Spenders
14338,160,3,928.1,3,3,3,Loyal Customers
14339,242,2,620.27,2,2,3,At Risk
14340,218,1,134.7,2,1,1,Lost
14341,44,18,4452.02,4,5,5,Champions
14342,20,6,918.44,4,4,3,Champions
14343,420,4,1079.66,1,3,3,At Risk
14344,126,20,2993.05,3,5,5,Big Spenders
14345,38,1,108.98,4,1,1,Potential Loyalists
14346,120,5,2315.75,3,4,4,Big Spenders
14347,736,1,82.6,1,1,1,Lost
14348,259,1,409.57,2,1,2,Lost
14349,9,1,133.5,5,1,1,Potential Loyalists
14350,273,3,972.03,2,3,3,At Risk
14351,164,1,51.0,3,1,1,Potential Loyalists
14352,156,4,1078.96,3,3,3,Loyal Customers
14353,214,3,376.5,2,3,2,At Risk
14354,5,2,163.62,5,2,1,Potential Loyalists
14355,365,3,840.05,2,3,3,At Risk
14356,79,2,701.23,3,2,3,Potential Loyalists
14357,42,1,225.12,4,1,1,Potential Loyalists
14358,388,2,400.06,2,2,2,At Risk
14359,18,3,912.18,5,3,3,Loyal Customers
14360,31,4,2118.03,4,3,4,Big Spenders
14361,578,1,214.71,1,1,1,Lost
14362,21,1,151.5,4,1,1,Potential Loyalists
14363,401,2,227.47,2,2,1,At Risk
14364,108,8,3717.35,3,4,5,Big Spenders
14365,394,2,634.68,2,2,3,At Risk
14366,524,1,136.0,1,1,1,Lost
14367,7,16,9227.82,5,5,5,Champions
14368,319,1,155.0,2,1,1,Lost
14369,641,2,469.13,1,2,2,At Risk
14370,450,6,1175.78,1,4,3,At Risk
14371,294,1,100.5,2,1,1,Lost
14372,442,2,860.08,1,2,3,At Risk
14373,357,1,76.55,2,1,1,Lost
14374,540,1,108.0,1,1,1,Lost
14375,184,3,1106.82,3,3,3,Loyal Customers
14376,682,1,215.46,1,1,1,Lost
14377,190,2,617.05,2,2,3,At Risk
14378,621,1,131.25,1,1,1,Lost
14379,43,4,1265.16,4,3,4,Big Spenders
14380,681,1,48.96,1,1,1,Lost
14381,51,2,625.94,4,2,3,Potential Loyalists
14382,25,2,1193.63,4,2,3,Potential Loyalists
14383,37,3,1247.69,4,3,4,Big Spenders
14384,500,1,58.5,1,1,1,Lost
14385,8,3,202.11,5,3,1,Loyal Customers
14386,296,1,142.4,2,1,1,Lost
14387,32,3,1727.6,4,3,4,Big Spenders
14388,9,16,6388.2,5,5,5,Champions
14389,64,5,1898.01,3,4,4,Big Spenders
14390,9,13,6150.03,5,5,5,Champions
14391,576,1,135.6,1,1,1,Lost
14392,431,1,266.4,1,1,1,Lost
14393,217,1,67.95,2,1,1,Lost
14394,564,1,93.8,1,1,1,Lost
14395,1,20,7801.93,5,5,5,Champions
14396,64,7,1969.38,3,4,4,Big Spenders
14397,2,19,2612.96,5,5,4,Champions
14398,400,2,707.79,2,2,3,At Risk
14399,393,8,2108.21,2,4,4,At Risk
14400,148,3,1732.47,3,3,4,Big Spenders
14401,3,22,6795.9,5,5,5,Champions
14402,651,1,285.6,1,1,2,Lost
14403,129,6,1880.51,3,4,4,Big Spenders
14404,33,13,2724.13,4,5,4,Champions
14405,386,1,195.0,2,1,1,Lost
14406,118,1,156.75,3,1,1,Potential Loyalists
14407,106,5,2142.73,3,4,4,Big Spenders
14408,10,11,4102.27,5,5,5,Champions
14409,70,9,3427.29,3,5,5,Big Spenders
14410,91,11,2630.9,3,5,4,Big Spenders
14411,310,1,1063.0,2,1,3,Lost
14412,42,3,1426.19,4,3,4,Big Spenders
14413,361,4,764.52,2,3,3,At Risk
14414,91,8,2399.33,3,4,4,Big Spenders
14415,0,23,11980.09,5,5,5,Champions
14416,21,2,490.22,4,2,2,Potential Loyalists
14417,387,1,524.65,2,1,2,Lost
14418,3,3,1937.25,5,3,4,Big Spenders
14419,10,7,1254.64,5,4,4,Champions
14420,98,4,1639.17,3,3,4,Big Spenders
14421,56,6,2469.37,4,4,4,Champions
14422,0,19,10271.52,5,5,5,Champions
14423,217,3,916.61,2,3,3,At Risk
14424,17,1,322.08,5,1,2,Potential Loyalists
14425,434,3,661.39,1,3,3,At Risk
14426,23,17,11727.94,4,5,5,Champions
14427,49,4,1263.52,4,3,4,Big Spenders
14428,6,5,1224.06,5,4,4,Champions
14429,403,1,516.28,2,1,2,Lost
14430,511,3,1220.9,1,3,4,At Risk
14431,302,4,2614.2,2,3,4,At Risk
14432,9,6,2248.5,5,4,4,Champions
14433,465,1,280.7,1,1,1,Lost
14434,21,6,1372.8,4,4,4,Champions
14435,501,1,90.42,1,1,1,Lost
14436,98,2,271.7,3,2,1,Potential Loyalists
14437,365,5,873.34,2,4,3,At Risk
14438,305,1,131.9,2,1,1,Lost
14439,319,5,9443.04,2,4,5,At Risk
14440,7,13,5982.03,5,5,5,Champions
14441,0,11,4611.69,5,5,5,Champions
14442,204,7,5367.02,2,4,5,At Risk
14443,53,5,2082.97,4,4,4,Champions
14444,455,1,120.44,1,1,1,Lost
14445,455,1,221.65,1,1,1,Lost
14446,0,5,1195.48,5,4,3,Champions
14447,18,6,1711.73,5,4,4,Champions
14448,8,2,375.35,5,2,2,Potential Loyalists
14449,18,8,2230.96,5,4,4,Champions
14450,180,7,1128.44,3,4,3,Loyal Customers
14451,59,12,3258.68,3,5,5,Big Spenders
14452,10,4,658.95,5,3,3,Loyal Customers
14453,189,1,119.93,2,1,1,Lost
14454,375,5,977.3,2,4,3,At Risk
14455,431,4,617.72,1,3,3,At Risk
14456,4,9,3014.32,5,5,5,Champions
14457,310,1,113.64,2,1,1,Lost
14458,380,1,219.27,2,1,1,Lost
14459,154,2,5375.74,3,2,5,Big Spenders
14460,109,9,1093.5,3,5,3,Loyal Customers
14461,147,13,6676.52,3,5,5,Big Spenders
14462,65,12,2237.81,3,5,4,Big Spenders
14463,97,4,786.57,3,3,3,Loyal Customers
14464,567,2,111.0,1,2,1,At Risk
14465,246,11,3925.85,2,5,5,At Risk
14466,28,13,4267.15,4,5,5,Champions
14467,17,12,2203.24,5,5,4,Champions
14468,733,1,204.24,1,1,1,Lost
14469,415,4,2093.46,1,3,4,At Risk
14470,11,3,712.04,5,3,3,Loyal Customers
14471,590,2,400.95,1,2,2,At Risk
14472,103,9,2118.72,3,5,4,Big Spenders
14473,73,2,234.34,3,2,1,Potential Loyalists
14474,45,2,1258.89,4,2,4,Big Spenders
14475,71,4,1151.15,3,3,3,Loyal Customers
14476,256,1,193.0,2,1,1,Lost
14477,19,7,1969.6,4,4,4,Champions
14478,381,4,1276.66,2,3,4,At Risk
14479,253,4,1124.71,2,3,3,At Risk
14480,10,4,1299.52,5,3,4,Big Spenders
14481,164,5,2284.69,3,4,4,Big Spenders
14482,17,12,4306.72,5,5,5,Champions
14483,281,2,257.1,2,2,1,At Risk
14484,49,4,1070.98,4,3,3,Loyal Customers
14485,38,1,162.8,4,1,1,Potential Loyalists
14486,511,2,175.5,1,2,1,At Risk
14487,26,7,1266.27,4,4,4,Champions
14488,67,1,1064.28,3,1,3,Potential Loyalists
14489,206,4,1574.93,2,3,4,At Risk
14490,405,2,1273.47,2,2,4,At Risk
14491,174,2,340.93,3,2,2,Potential Loyalists
14492,429,7,1921.91,1,4,4,At Risk
14493,6,10,5087.86,5,5,5,Champions
14494,25,3,401.46,4,3,2,Loyal Customers
14495,50,3,174.8,4,3,1,Loyal Customers
14496,311,7,2363.89,2,4,4,At Risk
14497,308,2,697.06,2,2,3,At Risk
14498,42,10,3900.83,4,5,5,Champions
14499,25,7,2101.79,4,4,4,Champions
14500,87,3,356.85,3,3,2,Loyal Customers
14501,183,2,251.21,3,2,1,Potential Loyalists
14502,19,11,2426.79,4,5,4,Champions
14503,2,6,3543.26,5,4,5,Champions
14504,46,4,673.26,4,3,3,Loyal Customers
14505,16,19,11873.08,5,5,5,Champions
14506,16,7,2960.25,5,4,5,Champions
14507,23,11,3216.74,4,5,5,Champions
14508,21,5,822.92,4,4,3,Champions
14509,533,1,110.95,1,1,1,Lost
14510,375,3,979.85,2,3,3,At Risk
14511,10,5,1314.81,5,4,4,Champions
14512,187,7,1215.97,3,4,4,Big Spenders
14513,100,6,788.01,3,4,3,Loyal Customers
14514,60,9,4380.04,3,5,5,Big Spenders
14515,17,12,3724.06,5,5,5,Champions
14516,515,1,151.17,1,1,1,Lost
14517,32,2,330.45,4,2,2,Potential Loyalists
14518,63,1,174.37,3,1,1,Potential Loyalists
14519,683,2,203.14,1,2,1,At Risk
14520,1,2,270.6,5,2,1,Potential Loyalists
14521,490,1,199.45,1,1,1,Lost
14522,23,8,1748.42,4,4,4,Champions
14523,107,1,241.09,3,1,1,Potential Loyalists
14524,31,13,2909.86,4,5,5,Champions
14525,19,17,8018.59,4,5,5,Champions
14526,388,1,258.65,2,1,1,Lost
14527,2,121,27191.1,5,5,5,Champions
14528,36,1,364.22,4,1,2,Potential Loyalists
14529,59,3,578.61,3,3,2,Loyal Customers
14530,25,16,6088.87,4,5,5,Champions
14531,479,1,376.34,1,1,2,Lost
14532,235,11,3845.78,2,5,5,At Risk
14533,24,11,3466.37,4,5,5,Champions
14534,2,26,6183.06,5,5,5,Champions
14535,59,9,5961.89,3,5,5,Big Spenders
14536,259,1,170.95,2,1,1,Lost
14537,57,2,641.4,4,2,3,Potential Loyalists
14538,64,5,1370.84,3,4,4,Big Spenders
14539,15,2,537.48,5,2,2,Potential Loyalists
14540,9,11,3709.64,5,5,5,Champions
14541,58,14,2491.38,4,5,4,Champions
14542,185,1,103.25,3,1,1,Potential Loyalists
14543,28,39,14548.22,4,5,5,Champions
14544,23,3,2938.53,4,3,5,Big Spenders
14545,673,1,349.25,1,1,2,Lost
14546,4,11,5184.84,5,5,5,Champions
14547,3,8,3974.75,5,4,5,Champions
14548,150,9,2541.29,3,5,4,Big Spenders
14549,310,4,913.6,2,3,3,At Risk
14550,10,4,1345.06,5,3,4,Big Spenders
14551,17,7,878.09,5,4,3,Champions
14552,151,3,507.93,3,3,2,Loyal Customers
14553,18,9,1818.6,5,5,4,Champions
14554,9,4,2279.49,5,3,4,Big Spenders
14555,56,6,2304.03,4,4,4,Champions
14556,595,3,815.69,1,3,3,At Risk
14557,84,1,788.38,3,1,3,Potential Loyalists
14558,653,3,655.5,1,3,3,At Risk
14559,389,1,75.6,2,1,1,Lost
14560,6,44,6114.03,5,5,5,Champions
14561,75,3,1080.76,3,3,3,Loyal Customers
14562,3,26,6638.15,5,5,5,Champions
14563,509,2,625.42,1,2,3,At Risk
14564,434,2,2605.62,1,2,4,At Risk
14565,95,5,3709.22,3,4,5,Big Spenders
14566,110,4,4092.0,3,3,5,Big Spenders
14567,56,2,1530.36,4,2,4,Big Spenders
14568,434,1,919.7,1,1,3,Lost
14569,0,4,597.33,5,3,2,Loyal Customers
14570,280,3,512.4,2,3,2,At Risk
14571,424,1,160.0,1,1,1,Lost
14572,2,11,5520.98,5,5,5,Champions
14573,179,13,2163.12,3,5,4,Big Spenders
14574,732,1,143.7,1,1,1,Lost
14575,487,1,420.22,1,1,2,Lost
14576,371,1,35.4,2,1,1,Lost
14577,12,7,1364.15,5,4,4,Champions
14578,2,1,168.63,5,1,1,Potential Loyalists
14579,431,1,105.56,1,1,1,Lost
14580,517,1,14.85,1,1,1,Lost
14581,16,2,409.65,5,2,2,Potential Loyalists
14582,40,1,114.11,4,1,1,Potential Loyalists
14583,5,8,1660.29,5,4,4,Champions
14584,168,8,1738.16,3,4,4,Big Spenders
14585,49,5,1143.27,4,4,3,Champions
14586,276,1,237.36,2,1,1,Lost
14587,18,9,1580.29,5,5,4,Champions
14588,577,1,135.39,1,1,1,Lost
14589,371,1,39.75,2,1,1,Lost
14590,424,20,2993.37,1,5,5,At Risk
14591,14,4,1320.21,5,3,4,Big Spenders
14592,34,3,557.94,4,3,2,Loyal Customers
14593,21,12,3658.03,4,5,5,Champions
14594,6,2,363.33,5,2,2,Potential Loyalists
14595,19,8,2164.45,4,4,4,Champions
14596,626,1,222.22,1,1,1,Lost
14597,10,6,2184.63,5,4,4,Champions
14598,43,2,384.04,4,2,2,Potential Loyalists
14599,389,2,457.89,2,2,2,At Risk
14600,305,2,865.17,2,2,3,At Risk
14601,10,1,213.96,5,1,1,Potential Loyalists
14602,655,1,205.36,1,1,1,Lost
14603,274,1,660.0,2,1,3,Lost
14604,632,1,136.36,1,1,1,Lost
14605,373,4,920.71,2,3,3,At Risk
14606,0,184,29648.75,5,5,5,Champions
14607,15,20,22575.13,5,5,5,Champions
14608,3,10,3342.94,5,5,5,Champions
14609,71,10,1486.2,3,5,4,Big Spenders
14610,395,2,24.35,2,2,1,At Risk
14611,443,2,604.33,1,2,3,At Risk
14612,414,1,877.7,1,1,3,Lost
14613,679,1,76.32,1,1,1,Lost
14614,385,1,295.13,2,1,2,Lost
14615,393,5,951.76,2,4,3,At Risk
14616,242,5,527.78,2,4,2,At Risk
14617,402,2,190.47,2,2,1,At Risk
14618,8,7,1342.32,5,4,4,Champions
14619,245,2,1291.24,2,2,4,At Risk
14620,205,2,412.78,2,2,2,At Risk
14621,0,9,3000.57,5,5,5,Champions
14622,184,1,320.58,3,1,2,Potential Loyalists
14623,31,10,2012.3,4,5,4,Champions
14624,56,6,814.07,4,4,3,Champions
14625,195,11,4497.88,2,5,5,At Risk
14626,23,11,5410.92,4,5,5,Champions
14627,378,1,462.75,2,1,2,Lost
14628,90,5,1998.0,3,4,4,Big Spenders
14629,3,2,955.26,5,2,3,Potential Loyalists
14630,483,1,338.65,1,1,2,Lost
14631,50,6,2025.69,4,4,4,Champions
14632,262,1,114.56,2,1,1,Lost
14633,265,1,344.9,2,1,2,Lost
14634,437,4,2124.46,1,3,4,At Risk
14635,453,1,215.22,1,1,1,Lost
14636,35,2,609.85,4,2,3,Potential Loyalists
14637,676,1,106.68,1,1,1,Lost
14638,50,1,443.6,4,1,2,Potential Loyalists
14639,51,9,4978.96,4,5,5,Champions
14640,23,10,3649.36,4,5,5,Champions
14641,21,1,110.46,4,1,1,Potential Loyalists
14642,58,1,96.12,4,1,1,Potential Loyalists
14643,169,5,1679.89,3,4,4,Big Spenders
14644,67,7,2247.72,3,4,4,Big Spenders
14645,156,3,876.89,3,3,3,Loyal Customers
14646,1,145,526751.52,5,5,5,Champions
14647,200,2,506.04,2,2,2,At Risk
14648,415,15,4463.39,1,5,5,At Risk
14649,4,9,3651.19,5,5,5,Champions
14650,588,1,62.5,1,1,1,Lost
14651,66,9,2025.52,3,5,4,Big Spenders
14652,76,1,114.18,3,1,1,Potential Loyalists
14653,0,12,3583.11,5,5,5,Champions
14654,737,1,246.86,1,1,1,Lost
14655,7,7,3878.51,5,4,5,Champions
14656,168,5,790.0,3,4,3,Loyal Customers
14657,17,6,1450.19,5,4,4,Champions
14658,4,2,247.15,5,2,1,Potential Loyalists
14659,8,9,2529.93,5,5,4,Champions
14660,86,2,285.74,3,2,2,Potential Loyalists
14661,26,1,107.95,4,1,1,Potential Loyalists
14662,28,7,1376.43,4,4,4,Champions
14663,429,2,490.6,1,2,2,At Risk
14664,19,2,636.24,4,2,3,Potential Loyalists
14665,60,7,2749.65,3,4,4,Big Spenders
14666,23,1,179.95,4,1,1,Potential Loyalists
14667,10,54,20359.59,5,5,5,Champions
14668,444,1,111.63,1,1,1,Lost
14669,241,7,3216.78,2,4,5,At Risk
14670,279,3,583.33,2,3,2,At Risk
14671,548,2,1127.45,1,2,3,At Risk
14672,234,4,1113.14,2,3,3,At Risk
14673,2,7,3037.32,5,4,5,Champions
14674,508,1,173.66,1,1,1,Lost
14675,15,2,1015.58,5,2,3,Potential Loyalists
14676,30,12,8356.79,4,5,5,Champions
14677,592,1,184.91,1,1,1,Lost
14678,578,1,403.39,1,1,2,Lost
14679,381,3,1289.44,2,3,4,At Risk
14680,24,58,55688.5,4,5,5,Champions
14681,70,6,875.15,3,4,3,Loyal Customers
14682,187,6,1514.81,3,4,4,Big Spenders
14683,587,1,146.56,1,1,1,Lost
14684,25,6,1430.03,4,4,4,Champions
14685,575,8,4536.64,1,4,5,At Risk
14686,413,5,852.53,1,4,3,At Risk
14687,106,3,1402.06,3,3,4,Big Spenders
14688,7,28,7190.42,5,5,5,Champions
14689,208,1,112.8,2,1,1,Lost
14690,43,4,777.68,4,3,3,Loyal Customers
14691,30,5,2114.33,4,4,4,Champions
14692,136,12,1715.14,3,5,4,Big Spenders
14693,264,7,1165.36,2,4,3,At Risk
14694,616,1,244.31,1,1,1,Lost
14695,518,3,1534.22,1,3,4,At Risk
14696,3,8,2473.28,5,4,4,Champions
14697,217,2,188.61,2,2,1,At Risk
14698,1,5,1217.27,5,4,4,Champions
14699,213,4,702.6,2,3,3,At Risk
14700,31,5,3076.06,4,4,5,Champions
14701,10,15,4487.11,5,5,5,Champions
14702,0,29,6356.98,5,5,5,Champions
14703,14,1,318.17,5,1,2,Potential Loyalists
14704,19,9,1720.58,4,5,4,Champions
14705,198,1,179.0,2,1,1,Lost
14706,618,1,367.54,1,1,2,Lost
14707,435,2,139.2,1,2,1,At Risk
14708,2,5,1793.22,5,4,4,Champions
14709,14,25,8886.33,5,5,5,Champions
14710,13,13,1899.79,5,5,4,Champions
14711,9,11,2839.62,5,5,4,Champions
14712,28,4,1328.07,4,3,4,Big Spenders
14713,8,21,5115.36,5,5,5,Champions
14714,23,4,906.24,4,3,3,Loyal Customers
14715,24,8,1809.55,4,4,4,Champions
14716,42,3,543.28,4,3,2,Loyal Customers
14717,732,1,81.3,1,1,1,Lost
14718,409,1,226.42,1,1,1,Lost
14719,1,5,1581.84,5,4,4,Champions
14720,5,3,663.81,5,3,3,Loyal Customers
14721,378,1,109.07,2,1,1,Lost
14722,146,3,489.52,3,3,2,Loyal Customers
14723,9,11,1801.36,5,5,4,Champions
14724,589,1,341.9,1,1,2,Lost
14725,24,4,1246.86,4,3,4,Big Spenders
14726,654,1,116.5,1,1,1,Lost
14727,273,3,461.03,2,3,2,At Risk
14728,412,1,190.58,1,1,1,Lost
14729,373,3,586.24,2,3,2,At Risk
14730,0,8,1897.57,5,4,4,Champions
14731,46,3,380.02,4,3,2,Loyal Customers
14732,7,19,5517.07,5,5,5,Champions
14733,15,15,14335.15,5,5,5,Champions
14734,425,4,1056.42,1,3,3,At Risk
14735,3,55,12225.16,5,5,5,Champions
14736,484,2,374.05,1,2,2,At Risk
14737,3,4,3554.17,5,3,5,Big Spenders
14738,42,9,1821.9,4,5,4,Champions
14739,3,25,11573.62,5,5,5,Champions
14740,196,11,4161.06,2,5,5,At Risk
14741,11,7,1713.09,5,4,4,Champions
14742,434,1,579.85,1,1,2,Lost
14743,592,1,50.48,1,1,1,Lost
14744,15,14,3660.08,5,5,5,Champions
14745,112,12,2551.41,3,5,4,Big Spenders
14746,405,4,593.5,2,3,2,At Risk
14747,248,1,328.2,2,1,2,Lost
14748,28,10,2681.9,4,5,4,Champions
14749,479,1,310.15,1,1,2,Lost
14750,735,1,112.03,1,1,1,Lost
14751,683,2,126.45,1,2,1,At Risk
14752,43,1,389.64,4,1,2,Potential Loyalists
14753,86,2,869.51,3,2,3,Potential Loyalists
14754,44,6,1547.93,4,4,4,Champions
14755,9,25,9972.55,5,5,5,Champions
14756,14,3,2603.76,5,3,4,Big Spenders
14757,74,1,420.5,3,1,2,Potential Loyalists
14758,144,7,2864.97,3,4,4,Big Spenders
14759,4,3,1625.97,5,3,4,Big Spenders
14760,296,1,89.2,2,1,1,Lost
14761,58,3,447.92,4,3,2,Loyal Customers
14762,263,2,417.57,2,2,2,At Risk
14764,46,1,278.3,4,1,1,Potential Loyalists
14765,28,3,254.11,4,3,1,Loyal Customers
14766,7,11,6375.73,5,5,5,Champions
14767,473,1,382.81,1,1,2,Lost
14768,16,2,192.6,5,2,1,Potential Loyalists
14769,2,17,15512.46,5,5,5,Champions
14770,231,8,3637.64,2,4,5,At Risk
14771,620,2,594.62,1,2,2,At Risk
14772,111,1,139.26,3,1,1,Potential Loyalists
14773,592,1,140.55,1,1,1,Lost
14774,528,1,241.45,1,1,1,Lost
14775,57,3,1011.9,4,3,3,Loyal Customers
14776,50,15,3708.3,4,5,5,Champions
14777,403,1,307.56,2,1,2,Lost
14778,126,2,730.86,3,2,3,Potential Loyalists
14779,280,3,386.15,2,3,2,At Risk
14780,54,2,447.68,4,2,2,Potential Loyalists
14782,319,1,200.1,2,1,1,Lost
14783,658,1,307.3,1,1,2,Lost
14784,25,3,449.93,4,3,2,Loyal Customers
14785,9,2,77.4,5,2,1,Potential Loyalists
14786,549,1,90.96,1,1,1,Lost
14787,470,1,110.65,1,1,1,Lost
14788,6,3,1156.32,5,3,3,Loyal Customers
14789,28,1,197.64,4,1,1,Potential Loyalists
14790,16,10,2526.62,5,5,4,Champions
14791,606,1,303.63,1,1,2,Lost
14792,63,1,6.2,3,1,1,Potential Loyalists
14793,20,2,625.9,4,2,3,Potential Loyalists
14794,2,10,1953.9,5,5,4,Champions
14795,165,1,131.45,3,1,1,Potential Loyalists
14796,0,27,10167.77,5,5,5,Champions
14797,506,1,300.31,1,1,2,Lost
14798,52,8,724.31,4,4,3,Champions
14799,50,2,338.15,4,2,2,Potential Loyalists
14800,47,17,7180.08,4,5,5,Champions
14801,60,1,189.34,3,1,1,Potential Loyalists
14803,161,3,845.55,3,3,3,Loyal Customers
14804,8,1,353.27,5,1,2,Potential Loyalists
14805,14,7,1082.55,5,4,3,Champions
14806,74,2,303.43,3,2,2,Potential Loyalists
14807,390,2,504.14,2,2,2,At Risk
14808,39,8,2718.6,4,4,4,Champions
14809,620,2,686.76,1,2,3,At Risk
14810,40,13,2354.03,4,5,4,Champions
14811,386,1,170.5,2,1,1,Lost
14812,598,1,178.85,1,1,1,Lost
14813,369,4,888.91,2,3,3,At Risk
14814,580,1,152.96,1,1,1,Lost
14815,36,2,778.5,4,2,3,Potential Loyalists
14816,196,1,271.85,2,1,1,Lost
14817,199,7,3609.86,2,4,5,At Risk
14818,73,6,1153.56,3,4,3,Loyal Customers
14819,63,4,456.41,3,3,2,Loyal Customers
14820,20,9,1274.76,4,5,4,Champions
14821,366,7,1230.15,2,4,4,At Risk
14822,484,1,157.7,1,1,1,Lost
14823,179,3,321.43,3,3,2,Loyal Customers
14824,9,10,4022.91,5,5,5,Champions
14825,3,24,4735.08,5,5,5,Champions
14826,581,2,385.2,1,2,2,At Risk
14828,196,13,9839.46,2,5,5,At Risk
14829,28,7,1455.87,4,4,4,Champions
14830,52,1,188.03,4,1,1,Potential Loyalists
14831,679,3,1676.57,1,3,4,At Risk
14833,498,1,94.8,1,1,1,Lost
14834,17,7,2206.16,5,4,4,Champions
14835,528,2,297.0,1,2,2,At Risk
14836,9,3,102.45,5,3,1,Loyal Customers
14837,89,9,3460.32,3,5,5,Big Spenders
14838,422,2,769.92,1,2,3,At Risk
14839,417,3,915.28,1,3,3,At Risk
14840,267,2,362.71,2,2,2,At Risk
14841,52,14,7163.0,4,5,5,Champions
14842,43,4,2824.69,4,3,4,Big Spenders
14843,436,1,211.8,1,1,1,Lost
14844,63,10,6702.43,3,5,5,Big Spenders
14845,599,1,150.0,1,1,1,Lost
14846,426,1,437.4,1,1,2,Lost
14847,148,3,1348.95,3,3,4,Big Spenders
14848,404,1,310.56,2,1,2,Lost
14849,21,43,15407.61,4,5,5,Champions
14850,311,7,1770.96,2,4,4,At Risk
14851,22,3,829.41,4,3,3,Loyal Customers
14852,57,18,6132.43,4,5,5,Champions
14853,23,5,1376.87,4,4,4,Champions
14854,77,11,4303.06,3,5,5,Big Spenders
14855,118,7,6520.3,3,4,5,Big Spenders
14856,35,3,1290.53,4,3,4,Big Spenders
14857,59,7,3651.85,3,4,5,Big Spenders
14858,505,1,180.75,1,1,1,Lost
14859,12,5,1705.64,5,4,4,Champions
14860,18,1,170.32,5,1,1,Potential Loyalists
14861,51,10,1380.73,4,5,4,Champions
14862,25,2,841.2,4,2,3,Potential Loyalists
14863,28,1,266.76,4,1,1,Potential Loyalists
14865,6,4,92.52,5,3,1,Loyal Customers
14866,10,17,20700.04,5,5,5,Champions
14867,185,16,2952.06,3,5,5,Big Spenders
14868,2,12,4184.01,5,5,5,Champions
14869,8,6,2778.14,5,4,4,Champions
14870,261,6,1838.95,2,4,4,At Risk
14871,2,9,1228.17,5,5,4,Champions
14872,483,3,816.6,1,3,3,At Risk
14873,209,2,854.13,2,2,3,At Risk
14874,534,1,116.18,1,1,1,Lost
14875,107,3,2862.4,3,3,4,Big Spenders
14876,520,2,256.7,1,2,1,At Risk
14877,417,2,425.85,1,2,2,At Risk
14878,12,25,4076.5,5,5,5,Champions
14879,684,1,185.06,1,1,1,Lost
14880,76,3,690.59,3,3,3,Loyal Customers
14881,19,1,255.4,4,1,1,Potential Loyalists
14882,26,14,3546.65,4,5,5,Champions
14883,18,6,761.59,5,4,3,Champions
14884,668,1,120.6,1,1,1,Lost
14885,131,3,1598.12,3,3,4,Big Spenders
14886,252,1,364.8,2,1,2,Lost
14887,78,1,1862.0,3,1,4,Big Spenders
14888,206,1,369.2,2,1,2,Lost
14889,335,1,135.9,2,1,1,Lost
14890,253,3,817.25,2,3,3,At Risk
14891,147,4,1106.73,3,3,3,Loyal Customers
14892,690,1,202.35,1,1,1,Lost
14893,9,3,1809.61,5,3,4,Big Spenders
14894,84,3,1492.81,3,3,4,Big Spenders
14895,7,38,25119.54,5,5,5,Champions
14896,204,8,1826.0,2,4,4,At Risk
14897,7,8,3140.54,5,4,5,Champions
14898,22,14,3365.95,4,5,5,Champions
14899,394,1,1331.38,2,1,4,Big Spenders
14900,521,1,13.92,1,1,1,Lost
14901,10,12,1919.0,5,5,4,Champions
14902,25,3,1035.62,4,3,3,Loyal Customers
14903,20,5,2795.33,4,4,4,Champions
14904,1,4,1630.49,5,3,4,Big Spenders
14905,157,8,1971.39,3,4,4,Big Spenders
14907,2,16,5547.72,5,5,5,Champions
14908,73,2,381.9,3,2,2,Potential Loyalists
